,Unnamed: 0,grade,seq_4_avg,quiz_avg,seq_0_avg,seq_1_avg,seq_2_avg,seq_3_avg,duracion_sesion_avg,duracion_sesion_std,duracion_EOL,num_sesiones_agosto,num_sesiones_septiembre,num_sesiones_noviembre,page_close_mean,page_close_std,problem_graded_mean,problem_graded_std,problem_check_mean,problem_check_std,problem_show_mean,problem_show_std,seg_prev_mean,seg_prev_std,seg_next_mean,seg_next_std,seg_goto_mean,seg_goto_std,load_video_mean,load_video_std,play_video_mean,play_video_std,pause_video_mean,pause_video_std,speed_change_video_mean,speed_change_video_std,num_eventos_seq_0,num_eventos_seq_1,num_eventos_seq_2,num_eventos_seq_3,num_eventos_seq_4,label
234,268310,0.48,1.0,0.4627586206896552,-0.125,0.0681818181818181,0.3522222222222222,0.6666666666666666,1.6738675258554685,1.6964723431032809,52.0,5.0,3.0,1.0,0.0,0.0,3.111111111111111,3.655285366576885,3.111111111111111,3.655285366576885,1.5555555555555556,2.1278575558006176,0.0,0.0,0.0,0.0,0.0,0.0,4.222222222222222,3.38296385503074,12.77777777777778,11.233630065319243,7.888888888888889,6.431260460524913,0.6666666666666666,1.0,39.0,285.0,79.0,15.0,2.0,0
235,268950,0.76,1.0,0.7327586206896551,0.5,0.7045454545454546,0.6111111111111112,0.6666666666666666,2.8188940367454878,5.3086802426569015,57.0,7.0,5.0,2.0,0.0,0.0,2.4285714285714284,2.927700218845599,2.4285714285714284,2.927700218845599,0.2857142857142857,0.7262730392025628,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.281650616569468,25.357142857142858,23.637021623055453,11.357142857142858,11.54660884520541,0.2142857142857142,0.5789342235218394,133.0,669.0,202.0,14.0,8.0,1
236,270335,0.85,1.0,0.8248275862068966,0.75,0.9318181818181818,0.741111111111111,1.0,4.366201273658667,5.959473868293228,58.0,13.0,5.0,4.0,0.0,0.0,1.5909090909090908,2.822681786445732,1.5909090909090908,2.822681786445732,0.0909090909090909,0.2942449431682498,0.0,0.0,0.0,0.0,0.0,0.0,2.363636363636364,3.0635406616007863,18.63636363636364,31.51348230677732,11.045454545454543,15.8158367670096,2.909090909090909,4.069738389966923,282.0,653.0,123.0,27.0,0.0,1
237,271696,0.99,1.0,0.956896551724138,1.0,0.9772727272727272,1.0,1.0,2.847568610993374,5.28675008973094,57.0,6.0,6.0,3.0,0.0,0.0,2.333333333333333,3.221948537911861,2.333333333333333,3.221948537911861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.466666666666667,4.22351692764398,11.8,17.660286359108515,6.0,8.823669466675577,0.3333333333333333,0.6172133998483676,136.0,328.0,105.0,24.0,5.0,1
238,272635,0.8,1.0,0.7731034482758621,0.5,0.7045454545454546,0.8522222222222222,1.0,5.814782768126548,7.787369710241474,57.0,7.0,6.0,4.0,0.0,0.0,1.9411764705882355,2.838806708709095,1.9411764705882355,2.838806708709095,0.3529411764705882,0.6063390625908326,0.0,0.0,0.0,0.0,0.0,0.0,3.4705882352941178,3.144790276370261,19.235294117647054,30.966775364422244,5.0588235294117645,6.427194063462824,0.0588235294117647,0.2425356250363329,65.0,532.0,337.0,16.0,3.0,1
239,273891,0.79,1.0,0.7586206896551724,0.5,0.6363636363636364,0.5555555555555556,0.3333333333333333,1.952440513022036,3.306782828563278,52.0,8.0,3.0,1.0,0.0,0.0,2.25,2.179449471770337,2.25,2.179449471770337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.410730716621165,13.833333333333334,14.886438815447454,8.416666666666666,7.76306328166604,0.25,0.4522670168666455,136.0,290.0,133.0,36.0,0.0,1
240,274786,0.91,1.0,0.8793103448275862,0.875,1.0,0.8888888888888888,0.6666666666666666,4.774112427538286,6.215461612517618,58.0,11.0,4.0,3.0,0.0,0.0,2.0,2.910427500435996,2.0,2.910427500435996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,3.3411672650153954,24.38888888888889,27.68974940699576,16.0,18.24022703677071,0.4444444444444444,1.247219128924647,165.0,704.0,299.0,48.0,8.0,1
241,276462,0.96,1.0,0.9310344827586208,1.0,0.8181818181818182,1.0,1.0,1.5145450307051986,0.8422334750219586,57.0,6.0,5.0,3.0,0.0,0.0,2.0,2.6890089681459286,2.0,2.6890089681459286,0.3571428571428571,1.3363062095621216,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428572,4.432646122617014,3.857142857142857,10.037293098602468,1.8571428571428568,4.0735005331295335,0.4285714285714285,1.6035674514745464,51.0,127.0,109.0,20.0,0.0,1
242,277069,0.77,1.0,0.7472413793103448,0.75,0.7727272727272727,0.7966666666666666,0.6666666666666666,1.1421253974640602,0.7185644047227863,57.0,6.0,6.0,2.0,0.0,0.0,4.0,5.656854249492381,4.0,5.656854249492381,0.5,0.94053994312596,0.0,0.0,0.0,0.0,0.0,0.0,3.7142857142857135,4.564555272440551,7.071428571428571,9.910866497197643,5.285714285714286,7.021161107445356,0.0714285714285714,0.2672612419124244,70.0,290.0,138.0,32.0,2.0,1
243,277896,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,4.637413034231419,8.587891044420045,52.0,7.0,3.0,1.0,0.0,0.0,2.363636363636364,2.335496832484569,2.363636363636364,2.335496832484569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.909090909090909,4.805300104146368,8.545454545454545,12.68356130086212,4.2727272727272725,5.917616227686771,0.3636363636363636,0.8090398349558905,57.0,181.0,121.0,14.0,5.0,0
244,278488,0.81,1.0,0.7844827586206896,1.0,0.7954545454545454,0.7777777777777778,0.6666666666666666,4.31863235820388,6.168542765908305,58.0,10.0,2.0,2.0,0.0,0.0,2.357142857142857,2.6777471259119427,2.357142857142857,2.6777471259119427,0.2857142857142857,0.4688072309384954,0.0,0.0,0.0,0.0,0.0,0.0,6.285714285714286,4.357638235215377,27.785714285714285,41.339455117968704,10.071428571428571,19.656528708780726,0.5,1.3445044840729643,263.0,610.0,151.0,54.0,8.0,1
245,279960,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,5.116174794430436,7.139078901838493,57.0,8.0,4.0,3.0,0.0,0.0,2.2666666666666666,3.1502078540644782,2.2666666666666666,3.1502078540644782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.466666666666667,4.853079532871984,13.0,20.770858707058103,7.066666666666666,10.559130555838305,0.1333333333333333,0.3518657752744983,89.0,342.0,190.0,22.0,1.0,1
246,280892,0.88,1.0,0.853448275862069,1.0,0.7954545454545454,0.6666666666666666,1.0,8.02910141856942,8.537695348705382,52.0,5.0,6.0,1.0,0.0,0.0,2.6666666666666665,2.8709622502610936,2.6666666666666665,2.8709622502610936,0.4166666666666667,0.90033663737852,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.9747119477705,16.166666666666668,17.512765906531435,7.0,10.286796479865918,1.5833333333333333,2.1933093855190746,110.0,316.0,263.0,32.0,9.0,0
247,282058,0.96,1.0,0.9282758620689656,1.0,0.9472727272727272,0.9444444444444444,1.0,3.3785539277008687,3.5207810464777247,52.0,5.0,5.0,2.0,0.0,0.0,2.75,3.0188799849673327,2.75,3.0188799849673327,0.1666666666666666,0.3892494720807615,0.0,0.0,0.0,0.0,0.0,0.0,4.916666666666667,4.378840305862092,22.666666666666668,23.137271518771037,7.333333333333333,7.177405625652733,0.3333333333333333,0.8876253645985944,137.0,489.0,236.0,17.0,6.0,1
248,283286,0.99,1.0,0.956896551724138,1.0,0.9772727272727272,1.0,1.0,2.92110463200972,2.740113759566388,57.0,8.0,2.0,4.0,0.0,0.0,2.2142857142857144,2.8332794651203272,2.2142857142857144,2.8332794651203272,0.1428571428571428,0.5345224838248488,0.0,0.0,0.0,0.0,0.0,0.0,4.571428571428571,4.164211731007363,1.9285714285714288,3.604789244117538,1.2857142857142858,2.729569462488444,0.2142857142857142,0.5789342235218394,38.0,132.0,68.0,12.0,2.0,1
249,283869,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,5.830863449611827,7.584660538076131,52.0,9.0,8.0,1.0,0.0,0.0,1.6111111111111112,2.173067468400883,1.6111111111111112,2.173067468400883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7222222222222223,2.6965240273480524,11.77777777777778,15.494042709284242,9.555555555555555,13.720839548238173,0.5,0.8574929257125442,162.0,338.0,155.0,16.0,2.0,1
250,284878,0.91,1.0,0.8189655172413793,1.0,0.7045454545454546,0.6666666666666666,1.0,5.18926183701768,7.293166299193544,52.0,6.0,5.0,1.0,0.0,0.0,2.833333333333333,2.6227443411030134,2.833333333333333,2.6227443411030134,0.4166666666666667,0.7929614610987591,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,2.3532698077098573,13.416666666666666,17.354372429570667,8.25,13.383334276765128,0.0,0.0,73.0,277.0,174.0,5.0,2.0,0
251,285629,0.91,1.0,0.8793103448275862,0.75,0.9545454545454546,0.7777777777777778,1.0,4.513971104954049,6.220147462871574,56.0,6.0,5.0,2.0,0.0,0.0,2.3076923076923075,2.926448797451028,2.3076923076923075,2.926448797451028,0.3846153846153846,0.9607689228305228,0.0,0.0,0.0,0.0,0.0,0.0,5.307692307692308,6.524116994973539,5.615384615384615,10.492365967204137,2.3846153846153846,5.723321610429581,0.0,0.0,49.0,223.0,83.0,11.0,0.0,1
252,286300,0.74,1.0,0.666896551724138,1.0,0.3636363636363636,0.26,1.0,6.255056161138212,7.996738737476709,57.0,4.0,5.0,4.0,0.0,0.0,1.6153846153846154,2.631174057921088,1.6153846153846154,2.631174057921088,0.0769230769230769,0.2773500981126146,0.0,0.0,0.0,0.0,0.0,0.0,4.538461538461538,4.789143705914183,27.23076923076923,32.000400638517654,7.230769230769231,7.56255959925657,0.0769230769230769,0.2773500981126145,171.0,434.0,256.0,39.0,2.0,1
253,287489,0.93,1.0,0.896551724137931,1.0,1.0,0.8888888888888888,0.6666666666666666,0.8663268536457319,0.3668706429416563,51.0,8.0,7.0,1.0,0.0,0.0,2.125,2.217355782608345,2.125,2.217355782608345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,9.969954864491614,10.9375,18.862551082325357,5.625,7.597148587902349,0.0,0.0,65.0,424.0,156.0,33.0,0.0,1
254,288516,0.98,1.0,0.9482758620689656,1.0,0.9545454545454546,1.0,1.0,5.536118986047913,4.398018358794718,52.0,7.0,11.0,1.0,0.0,0.0,2.8947368421052637,4.306258195826489,2.8947368421052637,4.306258195826489,0.3157894736842105,1.1572300058975775,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.527707983925667,21.36842105263158,36.75627010202294,10.947368421052632,18.70969351910788,1.631578947368421,3.3864193859163314,104.0,669.0,336.0,68.0,17.0,1
255,290217,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,3.6060816505038273,3.6702084119358873,57.0,6.0,4.0,3.0,0.0,0.0,2.076923076923077,2.253202848596432,2.076923076923077,2.253202848596432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230769230769231,4.044622894532241,47.38461538461539,54.69390347125608,25.07692307692308,33.41771371209571,1.0,1.414213562373095,224.0,714.0,354.0,224.0,3.0,1
256,292075,0.68,1.0,0.6582758620689655,0.125,0.4772727272727273,0.5933333333333333,1.0,4.942184006007256,4.50765669957931,57.0,7.0,2.0,5.0,0.0,0.0,1.6428571428571428,2.7902892835178013,1.6428571428571428,2.7902892835178013,0.2142857142857142,0.5789342235218394,0.0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,6.233990484644435,8.785714285714286,13.273331107198326,6.785714285714286,10.41580582523556,0.0714285714285714,0.2672612419124244,52.0,293.0,108.0,14.0,1.0,1
257,292856,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,10.12492297407365,7.569379962844152,53.0,10.0,4.0,3.0,0.0,0.0,1.5294117647058822,2.182820625326997,1.5294117647058822,2.182820625326997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588235294117647,6.19534929936775,4.0588235294117645,9.317125282479129,3.588235294117647,7.714100915931582,0.0588235294117647,0.2425356250363329,115.0,221.0,78.0,17.0,3.0,1
258,293728,0.84,1.0,0.8103448275862069,0.5,0.5909090909090909,0.7777777777777778,1.0,9.838307976943163,7.101439577719047,56.0,8.0,6.0,2.0,0.0,0.0,1.8125,3.290769920044041,1.8125,3.290769920044041,0.3125,1.25,0.0,0.0,0.0,0.0,0.0,0.0,5.75,5.053051883103254,1.5625,2.25,1.0625,1.4361406616345072,0.25,0.6831300510639732,74.0,127.0,62.0,13.0,5.0,0
259,294596,0.91,1.0,0.8765517241379311,1.0,0.9772727272727272,0.741111111111111,1.0,1.862562411690356,1.7651545130007844,52.0,5.0,3.0,1.0,4.222222222222222,3.073181485764296,3.6666666666666665,3.0,3.6666666666666665,3.0,0.2222222222222222,0.4409585518440984,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,2.2912878474779204,16.333333333333332,14.99166435056495,10.11111111111111,10.717327610515186,0.6666666666666666,1.6583123951776997,90.0,360.0,83.0,15.0,2.0,1
260,295323,0.82,1.0,0.7903448275862069,0.75,0.8409090909090909,0.741111111111111,1.0,4.203135567641348,4.299410646095795,52.0,6.0,4.0,1.0,0.0,0.0,3.727272727272727,3.744086246092872,3.727272727272727,3.744086246092872,0.6363636363636364,1.2862913567871994,0.0,0.0,0.0,0.0,0.0,0.0,5.090909090909091,3.562430222602134,23.363636363636363,25.17249581298099,12.363636363636363,16.877634474491543,0.3636363636363636,0.6741998624632421,133.0,459.0,124.0,72.0,3.0,1
261,296453,0.86,1.0,0.8275862068965517,1.0,0.8636363636363636,0.8333333333333334,0.6666666666666666,5.253511895329941,5.821494702353377,57.0,8.0,6.0,3.0,2.4705882352941178,2.8530169789808366,2.176470588235294,2.963007216445124,2.176470588235294,2.963007216445124,0.2941176470588235,0.5878675320972554,0.0,0.0,0.0,0.0,0.0,0.0,3.764705882352941,4.337761689003701,32.411764705882355,41.63540984476047,23.11764705882353,31.013872607554948,0.3529411764705882,0.8617697249402124,158.0,849.0,341.0,51.0,10.0,0
262,298189,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,10.48312097871692,8.185272857839587,57.0,10.0,10.0,3.0,0.0,0.0,1.3043478260869563,2.054590926076961,1.3043478260869563,2.054590926076961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.608695652173913,6.733492477802036,3.347826086956522,10.42989015741068,1.7826086956521738,4.641282363343625,0.0,0.0,58.0,209.0,193.0,19.0,2.0,1
263,299205,1.0,1.0,0.896551724137931,1.0,0.8181818181818182,0.7777777777777778,1.0,1.958282258231308,2.3235287093465087,52.0,7.0,5.0,1.0,0.0,0.0,2.0,2.160246899469287,2.0,2.160246899469287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.615384615384616,4.426030229194508,11.76923076923077,18.96555582344761,9.692307692307692,16.967540655540976,1.4615384615384617,2.1061570302086774,84.0,297.0,101.0,19.0,0.0,1
