,username,grade,seq_4_avg,quiz_avg,seq_0_avg,seq_1_avg,seq_2_avg,seq_3_avg,duracion_sesion_avg,duracion_sesion_std,duracion_EOL,num_sesiones_agosto,num_sesiones_septiembre,num_sesiones_noviembre,page_close_mean,page_close_std,problem_graded_mean,problem_graded_std,problem_check_mean,problem_check_std,problem_show_mean,problem_show_std,load_video_mean,load_video_std,play_video_mean,play_video_std,pause_video_mean,pause_video_std,speed_change_video_mean,speed_change_video_std,num_eventos_seq_0,num_eventos_seq_1,num_eventos_seq_2,num_eventos_seq_3,num_eventos_seq_4,avg_day_diff,std_dev_day_diff,nightactivity_2_to_5,nightactivity_0_to_2,sesionesde_2_5,sesionesde_0_2
52,707ebb8a4f6f387d8281dc36008c017d6c811d33235fe495b7664d92dcba38c2,0.91,1.0,0.8824137931034484,0.875,0.9772727272727273,0.8155555555555556,1.0,4.073299899213205,7.334483395107155,54.0,5.0,4.0,1.0,0.0,0.0,3.3,3.1640339933558095,3.3,3.1640339933558095,0.1,0.31622776601683794,3.4,2.9888682361946524,5.7,4.715223571935199,4.3,3.7133393177689658,0.2,0.6324555320336759,52.0,115.0,115.0,13.0,5.0,25.8,18.310895360109754,44,164,6,0
53,5c0bfc4f7017aa93adb32dfc691e744a32376f182876d3d679b813f93b32dd03,0.65,-1.0,0.5862068965517241,1.0,0.09090909090909091,0.1111111111111111,0.3333333333333333,0.8936792910068784,0.754684606412596,53.0,5.0,2.0,1.0,0.0,0.0,2.625,2.924648941081891,2.625,2.924648941081891,0.0,0.0,6.375,5.7055737159878515,5.625,6.254998001598403,3.5,3.854496446637726,0.125,0.3535533905932738,100.0,109.0,43.0,12.0,5.0,23.0,18.943525090572315,0,0,0,0
54,62a34fb4bd72553b33299f8e402ad599e9227c4107c608953a554d0fb06bfcb2,0.82,1.0,0.7931034482758621,0.5,0.6363636363636364,0.8888888888888888,0.6666666666666666,1.2870124170352564,0.8343223061952467,53.0,7.0,2.0,1.0,0.0,0.0,2.3,3.093002855909879,2.3,3.093002855909879,0.2,0.6324555320336759,3.0,2.449489742783178,0.3,0.48304589153964794,0.3,0.48304589153964794,0.1,0.31622776601683794,28.0,52.0,49.0,9.0,2.0,19.2,17.961687621774914,94,0,3,0
55,a697a0fd74d7a2a32d765c9f06500f5403e42821ecbfd49f5a944709341d72e5,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,6.930266275838922,6.427906435835897,53.0,8.0,4.0,1.0,0.0,0.0,2.5384615384615383,2.7572747600781646,2.5384615384615383,2.7572747600781646,0.0,0.0,1.7692307692307692,2.9198700357449177,6.538461538461538,14.05118847058488,5.0,10.614455552060438,0.46153846153846156,0.8770580193070292,69.0,167.0,75.0,26.0,14.0,21.307692307692307,19.32349440182691,288,175,2,1
56,b3bd1fadd20c864329b0706db29774f4d428c7e5c315de2ab58521d60df52514,0.92,1.0,0.8851724137931035,1.0,0.7881818181818182,0.8888888888888888,1.0,4.275420677236505,4.1724869517619885,58.0,11.0,5.0,5.0,0.0,0.0,1.3333333333333333,2.243509156061845,1.3333333333333333,2.243509156061845,0.047619047619047616,0.21821789023599236,3.0952380952380953,3.7537283053620425,4.238095238095238,6.774250968961527,2.2857142857142856,3.8097618973218936,0.2857142857142857,0.560611910581388,83.0,259.0,91.0,15.0,1.0,29.333333333333332,20.787816944867814,172,86,15,1
57,d6d7d381dba645ce222ab92350976f0dc9d6c28c0161b11b8031c8b593ee6252,0.92,1.0,0.8851724137931035,1.0,0.9090909090909091,0.8522222222222222,1.0,2.06060692894063,1.3840840421030538,57.0,5.0,4.0,4.0,0.0,0.0,2.3076923076923075,2.52931530209974,2.3076923076923075,2.52931530209974,0.07692307692307693,0.2773500981126146,3.230769230769231,1.7394369852458083,32.92307692307692,39.527335559208346,14.615384615384615,16.214902926723827,0.7692307692307693,1.6908501882113505,115.0,655.0,283.0,25.0,12.0,33.15384615384615,21.520711550527913,0,461,0,15
58,97ad6da85643b6cdc0f528782530c08f9fadda4a32751b8f7c5b778796946677,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,11.328791206356472,8.239312191079309,54.0,11.0,8.0,3.0,0.0,0.0,1.4090909090909092,2.442853345481973,1.4090909090909092,2.442853345481973,0.0,0.0,6.818181818181818,7.544385257776071,2.3636363636363638,4.041987424233571,2.272727272727273,3.9902478522114286,0.0,0.0,85.0,266.0,141.0,43.0,0.0,23.681818181818183,18.048575629425226,453,353,9,8
59,23ceec34f16e041eecc88d96a29a29cd2f29a9367a7d9342e36a50e74cb50cb8,0.95,1.0,0.913793103448276,1.0,0.9545454545454546,0.8888888888888888,1.0,0.986715777827653,0.4855593049618583,53.0,4.0,3.0,1.0,0.0,0.0,4.125,2.948970764763288,4.125,2.948970764763288,0.25,0.4629100498862757,5.25,2.9154759474226504,21.0,18.890662848538238,12.25,7.7413546249071565,0.625,1.1877349391654208,94.0,269.0,177.0,14.0,2.0,26.25,20.26079958935481,39,269,1,1
60,2ae54ab22dc785e76eecc2dc2acfd1e899a17743a22e7c64dce14b9da3c2efff,0.95,1.0,0.913793103448276,1.0,0.9545454545454546,0.7777777777777778,1.0,2.8662657434707786,3.9093030061942864,58.0,7.0,4.0,4.0,0.0,0.0,1.6666666666666667,2.126924898488314,1.6666666666666667,2.126924898488314,0.0,0.0,4.4,2.746426249302381,12.533333333333333,11.843422928641308,8.466666666666667,8.314072980423585,0.13333333333333333,0.5163977794943222,120.0,349.0,130.0,17.0,10.0,29.933333333333334,20.964141720930005,439,117,12,1
61,9aac924687dd122a1528b4ea0f74686cd8c6f014cf254ec9af843ba82add0273,0.96,1.0,0.9224137931034484,1.0,0.9772727272727273,0.8888888888888888,1.0,11.588163915571256,7.3810485831140324,53.0,9.0,14.0,2.0,0.0,0.0,1.52,2.7706798203088474,1.52,2.7706798203088474,0.16,0.3741657386773941,6.48,8.098971128071351,60.16,52.74520515332808,33.4,31.029555803029687,1.36,1.9765289440498124,752.0,2575.0,786.0,48.0,6.0,28.96,17.290363404702248,1677,893,10,6
62,c0cc97f8a91c4764736b166eaf13193df15b34b5a63cdf8fc3009e5182f124ab,0.92,1.0,0.8879310344827587,1.0,0.8863636363636364,0.8888888888888888,1.0,5.205079608175335,7.908839265126228,50.0,8.0,6.0,2.0,0.0,0.0,1.875,2.526525941551627,1.875,2.526525941551627,0.125,0.3415650255319866,3.375,3.757215280851853,16.9375,23.71066918780095,13.0625,19.611115045640148,0.5,1.751190071541826,101.0,444.0,183.0,58.0,14.0,22.9375,18.512945920805436,216,451,9,6
63,e292ae40f3efce5fba5e2c173d28d036a8ef6fdb9d04c0d580ebf64c58ac554f,0.88,1.0,0.8506896551724139,0.625,0.9090909090909091,0.9077777777777778,1.0,11.024619255596573,8.473057510502858,58.0,11.0,6.0,3.0,0.0,0.0,2.2,3.302311789927586,2.2,3.302311789927586,0.15,0.36634754853252327,5.65,4.891184336183448,73.6,81.30087071457088,53.5,62.423426776542115,0.8,1.1964860832322377,692.0,1785.0,822.0,127.0,7.0,24.1,18.973388566205315,1354,705,6,1
64,8d8a9fb476b2d7cbf76bd003dc22157aca9c8660570b7bd18c31752a620b3454,0.7,1.0,0.6724137931034483,-0.25,0.5909090909090909,0.5555555555555556,0.3333333333333333,11.26256613100248,8.25064749912152,52.0,7.0,5.0,2.0,0.0,0.0,2.2857142857142856,3.196839098200005,2.2857142857142856,3.196839098200005,0.35714285714285715,0.8418973861410954,4.785714285714286,4.964157243969729,0.42857142857142855,0.646206172658864,0.5,0.8548504142651103,0.0,0.0,40.0,110.0,62.0,9.0,2.0,27.142857142857142,18.81839175200336,90,19,3,0
65,1e3dc91b09b1fcd076970730ce053d72aceb9a9250f5af657ac3bcc66bc2447d,0.79,1.0,0.7644827586206897,0.75,0.6363636363636364,0.9077777777777778,0.6666666666666666,3.449057348824593,3.177876283554178,58.0,10.0,12.0,5.0,0.0,0.0,1.3703703703703705,3.0400929660398943,1.3703703703703705,3.0400929660398943,0.1111111111111111,0.4236592728681617,2.814814814814815,3.3054388401430037,18.555555555555557,32.966572035849765,11.11111111111111,19.31785410389796,0.1111111111111111,0.4236592728681617,185.0,756.0,330.0,15.0,4.0,28.962962962962962,17.705890982906663,261,12,8,1
66,a6861faa88eb0c81aeaadd7c7e4cf7c302198716c65e7a09a6ad8cf9d07bfeab,0.94,1.0,0.9110344827586208,1.0,0.9318181818181818,0.9077777777777778,1.0,12.767858935837923,7.308442859790054,58.0,9.0,9.0,4.0,0.0,0.0,1.5454545454545454,2.344746361088017,1.5454545454545454,2.344746361088017,0.13636363636363635,0.35125008665710444,4.636363636363637,4.282249681845086,68.63636363636364,85.57344128182443,32.27272727272727,44.6810728205833,0.8636363636363636,1.8072724659645998,509.0,1710.0,1024.0,110.0,18.0,26.5,19.58315602756614,429,878,1,1
67,64432e50bf5a6ad2ae8463c540422e9080030d47b8832e2a792e506f127404e1,0.86,1.0,0.8275862068965517,0.5,0.6363636363636364,0.7777777777777778,1.0,2.924134956212439,3.0592655692578727,54.0,11.0,5.0,3.0,0.0,0.0,0.9473684210526315,1.8995228702237106,0.9473684210526315,1.8995228702237106,0.21052631578947367,0.9176629354822471,1.736842105263158,2.20711237349614,2.1578947368421053,5.95597886249828,2.0,5.497474167490214,0.0,0.0,23.0,138.0,39.0,5.0,0.0,24.894736842105264,18.363292905026306,21,2,0,1
68,b9e071e7e9fe3e5c62f6d44de8b7ad1d5f8f87f81f6880b4d83073caa666b355,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.370083589643907,0.8042726521716056,52.0,7.0,4.0,2.0,0.0,0.0,2.4615384615384617,2.5038431998091992,2.4615384615384617,2.5038431998091992,0.15384615384615385,0.554700196225229,4.6923076923076925,4.250188532771524,13.23076923076923,11.973260807272778,6.6923076923076925,4.661627315730981,0.38461538461538464,1.1208970766356101,136.0,370.0,162.0,53.0,6.0,21.923076923076923,19.529727504761972,0,197,0,8
69,31bf5166c212e5f7977e87b6e19779ab803c2cf58f441928d0c1fa98ad96c6d5,0.9,1.0,0.8679310344827587,0.875,0.8181818181818182,0.741111111111111,1.0,6.572654821518142,6.104375993334916,58.0,14.0,5.0,2.0,0.0,0.0,0.9523809523809523,1.774153050787628,0.9523809523809523,1.774153050787628,0.0,0.0,4.095238095238095,5.5218181960723935,7.0476190476190474,20.36780840069984,1.5238095238095237,3.544277748978593,0.19047619047619047,0.6796357567879737,55.0,274.0,200.0,23.0,5.0,21.714285714285715,18.732706310469016,49,253,3,6
70,5429992265b8c3d582ac073a20709876903603e69c300c043a0e67e0eccff797,0.87,1.0,0.8362068965517241,0.5,0.9772727272727273,0.8333333333333334,0.6666666666666666,3.122163908548189,4.090840012782017,58.0,10.0,5.0,3.0,0.0,0.0,1.8888888888888888,2.5642081426227494,1.8888888888888888,2.5642081426227494,0.2222222222222222,0.5483188805533161,3.0555555555555554,4.235316811849148,6.944444444444445,8.98018879810849,4.444444444444445,5.913317196078519,0.05555555555555555,0.23570226039551584,113.0,292.0,98.0,16.0,3.0,24.555555555555557,19.551507305282033,543,75,12,2
